PO_ID,ProductID,SupplierID,WarehouseID,OrderDate,ExpectedDeliveryDate,ActualDeliveryDate,QuantityOrdered,QuantityReceived,UnitCost,TotalCost,Status,DelayDays
PO000224,PROD0006,SUP007,WH04,15-11-2025,22-11-2025,22-11-2025,1047,1047,7.7,8061.9,Delivered,0
PO000225,PROD0006,SUP007,WH04,14-12-2025,21-12-2025,25-12-2025,1047,1047,7.7,8061.9,Delivered,4
PO000226,PROD0007,SUP016,WH01,05-01-2025,10-01-2025,11-01-2025,1703,1703,2.37,4036.11,Delivered,1
PO000227,PROD0007,SUP016,WH01,08-02-2025,13-02-2025,13-02-2025,1703,1703,2.37,4036.11,Delivered,0
PO000228,PROD0007,SUP016,WH01,14-03-2025,19-03-2025,20-03-2025,1703,1703,2.37,4036.11,Delivered,1
PO000229,PROD0007,SUP016,WH01,19-04-2025,24-04-2025,25-04-2025,1703,1703,2.37,4036.11,Delivered,1
PO000230,PROD0007,SUP016,WH01,23-05-2025,28-05-2025,28-05-2025,1703,1703,2.37,4036.11,Delivered,0
PO000231,PROD0007,SUP016,WH01,28-06-2025,03-07-2025,04-07-2025,1703,1703,2.37,4036.11,Delivered,1
PO000232,PROD0007,SUP016,WH01,03-08-2025,08-08-2025,08-08-2025,1703,1703,2.37,4036.11,Delivered,0
PO000233,PROD0007,SUP016,WH01,05-09-2025,10-09-2025,10-09-2025,1703,1703,2.37,4036.11,Delivered,0
PO000234,PROD0007,SUP016,WH01,10-10-2025,15-10-2025,16-10-2025,1703,1703,2.37,4036.11,Delivered,1
PO000235,PROD0007,SUP016,WH01,15-11-2025,20-11-2025,20-11-2025,1703,1703,2.37,4036.11,Delivered,0
PO000236,PROD0007,SUP016,WH01,14-12-2025,19-12-2025,19-12-2025,1703,1703,2.37,4036.11,Delivered,0
PO000237,PROD0007,SUP016,WH03,02-01-2025,07-01-2025,09-01-2025,1792,1792,2.37,4247.04,Delivered,2
PO000238,PROD0007,SUP016,WH03,08-02-2025,13-02-2025,14-02-2025,1792,1792,2.37,4247.04,Delivered,1
PO000239,PROD0007,SUP016,WH03,18-03-2025,23-03-2025,24-03-2025,1792,1792,2.37,4247.04,Delivered,1
PO000240,PROD0007,SUP016,WH03,23-04-2025,28-04-2025,30-04-2025,1792,1792,2.37,4247.04,Delivered,2
PO000241,PROD0007,SUP016,WH03,29-05-2025,03-06-2025,03-06-2025,1792,1792,2.37,4247.04,Delivered,0
PO000242,PROD0007,SUP016,WH03,01-07-2025,06-07-2025,08-07-2025,1792,1792,2.37,4247.04,Delivered,2
PO000243,PROD0007,SUP016,WH03,07-08-2025,12-08-2025,13-08-2025,1792,1792,2.37,4247.04,Delivered,1
PO000244,PROD0007,SUP016,WH03,13-09-2025,18-09-2025,19-09-2025,1792,1792,2.37,4247.04,Delivered,1
PO000245,PROD0007,SUP016,WH03,19-10-2025,24-10-2025,25-10-2025,1792,1792,2.37,4247.04,Delivered,1
PO000246,PROD0007,SUP016,WH03,18-11-2025,23-11-2025,24-11-2025,1792,1792,2.37,4247.04,Delivered,1
PO000247,PROD0007,SUP016,WH03,19-12-2025,24-12-2025,26-12-2025,1792,1792,2.37,4247.04,Delivered,2
PO000248,PROD0007,SUP016,WH04,03-01-2025,08-01-2025,10-01-2025,1107,1107,2.37,2623.59,Delivered,2
PO000249,PROD0007,SUP016,WH04,07-02-2025,12-02-2025,12-02-2025,1107,1107,2.37,2623.59,Delivered,0
PO000250,PROD0007,SUP016,WH04,16-03-2025,21-03-2025,23-03-2025,1107,1107,2.37,2623.59,Delivered,2
PO000251,PROD0007,SUP016,WH04,23-04-2025,28-04-2025,29-04-2025,1107,1107,2.37,2623.59,Delivered,1
PO000252,PROD0007,SUP016,WH04,26-05-2025,31-05-2025,02-06-2025,1107,1107,2.37,2623.59,Delivered,2
PO000253,PROD0007,SUP016,WH04,29-06-2025,04-07-2025,04-07-2025,1107,1107,2.37,2623.59,Delivered,0
PO000254,PROD0007,SUP016,WH04,02-08-2025,07-08-2025,08-08-2025,1107,1107,2.37,2623.59,Delivered,1
PO000255,PROD0007,SUP016,WH04,06-09-2025,11-09-2025,12-09-2025,1107,1107,2.37,2623.59,Delivered,1
PO000256,PROD0007,SUP016,WH04,09-10-2025,14-10-2025,14-10-2025,1107,1107,2.37,2623.59,Delivered,0
PO000257,PROD0007,SUP016,WH04,13-11-2025,18-11-2025,18-11-2025,1107,1107,2.37,2623.59,Delivered,0
PO000258,PROD0007,SUP016,WH04,14-12-2025,19-12-2025,19-12-2025,1107,1107,2.37,2623.59,Delivered,0
PO000259,PROD0007,SUP016,WH02,01-01-2025,06-01-2025,06-01-2025,1731,1731,2.37,4102.47,Delivered,0
PO000260,PROD0007,SUP016,WH02,05-02-2025,10-02-2025,11-02-2025,1731,1731,2.37,4102.47,Delivered,1
PO000261,PROD0007,SUP016,WH02,11-03-2025,16-03-2025,17-03-2025,1731,1731,2.37,4102.47,Delivered,1
PO000262,PROD0007,SUP016,WH02,17-04-2025,22-04-2025,24-04-2025,1731,1731,2.37,4102.47,Delivered,2
PO000263,PROD0007,SUP016,WH02,22-05-2025,27-05-2025,27-05-2025,1731,1731,2.37,4102.47,Delivered,0
PO000264,PROD0007,SUP016,WH02,26-06-2025,01-07-2025,01-07-2025,1731,1731,2.37,4102.47,Delivered,0
PO000265,PROD0007,SUP016,WH02,02-08-2025,07-08-2025,09-08-2025,1731,1731,2.37,4102.47,Delivered,2
PO000266,PROD0007,SUP016,WH02,07-09-2025,12-09-2025,13-09-2025,1731,1731,2.37,4102.47,Delivered,1
PO000267,PROD0007,SUP016,WH02,12-10-2025,17-10-2025,17-10-2025,1731,1731,2.37,4102.47,Delivered,0
PO000268,PROD0007,SUP016,WH02,15-11-2025,20-11-2025,22-11-2025,1731,1731,2.37,4102.47,Delivered,2
PO000269,PROD0007,SUP016,WH02,15-12-2025,20-12-2025,20-12-2025,1731,1731,2.37,4102.47,Delivered,0
PO000270,PROD0008,SUP012,WH01,08-01-2025,26-01-2025,27-01-2025,346,346,76.29,26396.34,Delivered,1
PO000271,PROD0008,SUP012,WH01,19-02-2025,09-03-2025,10-03-2025,346,346,76.29,26396.34,Delivered,1
PO000272,PROD0008,SUP012,WH01,26-03-2025,13-04-2025,19-04-2025,346,346,76.29,26396.34,Delivered,6
PO000273,PROD0008,SUP012,WH01,01-05-2025,19-05-2025,01-06-2025,346,346,76.29,26396.34,Delivered,13
PO000274,PROD0008,SUP012,WH01,11-06-2025,29-06-2025,13-07-2025,346,346,76.29,26396.34,Delivered,14
PO000275,PROD0008,SUP012,WH01,23-07-2025,10-08-2025,21-08-2025,346,324,76.29,26396.34,Partial - Defect/Shortage,11
PO000276,PROD0008,SUP012,WH01,01-09-2025,19-09-2025,19-09-2025,346,346,76.29,26396.34,Delivered,0
PO000277,PROD0008,SUP012,WH01,09-10-2025,27-10-2025,28-10-2025,346,346,76.29,26396.34,Delivered,1
PO000278,PROD0008,SUP012,WH01,15-11-2025,03-12-2025,16-12-2025,346,346,76.29,26396.34,Delivered,13
PO000279,PROD0008,SUP012,WH01,31-12-2025,18-01-2026,24-01-2026,346,346,76.29,26396.34,Delivered,6
PO000280,PROD0008,SUP012,WH02,09-01-2025,27-01-2025,09-02-2025,380,380,76.29,28990.2,Delivered,13
PO000281,PROD0008,SUP012,WH02,26-02-2025,16-03-2025,17-03-2025,380,380,76.29,28990.2,Delivered,1
PO000282,PROD0008,SUP012,WH02,01-04-2025,19-04-2025,28-04-2025,380,380,76.29,28990.2,Delivered,9
PO000283,PROD0008,SUP012,WH02,11-05-2025,29-05-2025,03-06-2025,380,380,76.29,28990.2,Delivered,5
PO000284,PROD0008,SUP012,WH02,14-06-2025,02-07-2025,15-07-2025,380,380,76.29,28990.2,Delivered,13
PO000285,PROD0008,SUP012,WH02,26-07-2025,13-08-2025,26-08-2025,380,380,76.29,28990.2,Delivered,13
PO000286,PROD0008,SUP012,WH02,09-09-2025,27-09-2025,27-09-2025,380,380,76.29,28990.2,Delivered,0
PO000287,PROD0008,SUP012,WH02,14-10-2025,01-11-2025,05-11-2025,380,380,76.29,28990.2,Delivered,4
PO000288,PROD0008,SUP012,WH02,23-11-2025,11-12-2025,19-12-2025,380,362,76.29,28990.2,Partial - Defect/Shortage,8
PO000289,PROD0008,SUP012,WH04,03-01-2025,21-01-2025,22-01-2025,361,317,76.29,27540.69,Partial - Defect/Shortage,1
PO000290,PROD0008,SUP012,WH04,06-02-2025,24-02-2025,09-03-2025,361,346,76.29,27540.69,Partial - Defect/Shortage,13
PO000291,PROD0008,SUP012,WH04,21-03-2025,08-04-2025,11-04-2025,361,361,76.29,27540.69,Delivered,3
PO000292,PROD0008,SUP012,WH04,24-04-2025,12-05-2025,12-05-2025,361,361,76.29,27540.69,Delivered,0
PO000293,PROD0008,SUP012,WH04,23-05-2025,10-06-2025,18-06-2025,361,361,76.29,27540.69,Delivered,8
PO000294,PROD0008,SUP012,WH04,28-06-2025,16-07-2025,16-07-2025,361,361,76.29,27540.69,Delivered,0
PO000295,PROD0008,SUP012,WH04,27-07-2025,14-08-2025,19-08-2025,361,361,76.29,27540.69,Delivered,5
PO000296,PROD0008,SUP012,WH04,31-08-2025,18-09-2025,20-09-2025,361,361,76.29,27540.69,Delivered,2
PO000297,PROD0008,SUP012,WH04,08-10-2025,26-10-2025,30-10-2025,361,361,76.29,27540.69,Delivered,4
PO000298,PROD0008,SUP012,WH04,22-11-2025,10-12-2025,11-12-2025,361,361,76.29,27540.69,Delivered,1
PO000299,PROD0008,SUP012,WH04,31-12-2025,18-01-2026,20-01-2026,361,361,76.29,27540.69,Delivered,2
PO000300,PROD0009,SUP011,WH02,05-01-2025,18-01-2025,20-01-2025,524,524,31.9,16715.6,Delivered,2
PO000301,PROD0009,SUP011,WH02,12-02-2025,25-02-2025,27-02-2025,524,524,31.9,16715.6,Delivered,2
PO000302,PROD0009,SUP011,WH02,17-03-2025,30-03-2025,30-03-2025,524,524,31.9,16715.6,Delivered,0
PO000303,PROD0009,SUP011,WH02,15-04-2025,28-04-2025,29-04-2025,524,524,31.9,16715.6,Delivered,1
PO000304,PROD0009,SUP011,WH02,16-05-2025,29-05-2025,31-05-2025,524,524,31.9,16715.6,Delivered,2
PO000305,PROD0009,SUP011,WH02,21-06-2025,04-07-2025,04-07-2025,524,524,31.9,16715.6,Delivered,0
PO000306,PROD0009,SUP011,WH02,28-07-2025,10-08-2025,11-08-2025,524,524,31.9,16715.6,Delivered,1
PO000307,PROD0009,SUP011,WH02,29-08-2025,11-09-2025,13-09-2025,524,487,31.9,16715.6,Partial - Defect/Shortage,2
PO000308,PROD0009,SUP011,WH02,28-09-2025,11-10-2025,11-10-2025,524,524,31.9,16715.6,Delivered,0
PO000309,PROD0009,SUP011,WH02,30-10-2025,12-11-2025,13-11-2025,524,524,31.9,16715.6,Delivered,1
PO000310,PROD0009,SUP011,WH02,02-12-2025,15-12-2025,16-12-2025,524,524,31.9,16715.6,Delivered,1
PO000311,PROD0009,SUP011,WH04,02-01-2025,15-01-2025,16-01-2025,538,538,31.9,17162.2,Delivered,1
PO000312,PROD0009,SUP011,WH04,09-02-2025,22-02-2025,23-02-2025,538,538,31.9,17162.2,Delivered,1
PO000313,PROD0009,SUP011,WH04,15-03-2025,28-03-2025,29-03-2025,538,538,31.9,17162.2,Delivered,1
PO000314,PROD0009,SUP011,WH04,16-04-2025,29-04-2025,30-04-2025,538,538,31.9,17162.2,Delivered,1
PO000315,PROD0009,SUP011,WH04,17-05-2025,30-05-2025,01-06-2025,538,538,31.9,17162.2,Delivered,2
PO000316,PROD0009,SUP011,WH04,20-06-2025,03-07-2025,10-07-2025,538,538,31.9,17162.2,Delivered,7
PO000317,PROD0009,SUP011,WH04,01-08-2025,14-08-2025,28-08-2025,538,538,31.9,17162.2,Delivered,14
PO000318,PROD0009,SUP011,WH04,15-09-2025,28-09-2025,10-10-2025,538,538,31.9,17162.2,Delivered,12
PO000319,PROD0009,SUP011,WH04,29-10-2025,11-11-2025,12-11-2025,538,471,31.9,17162.2,Partial - Defect/Shortage,1
PO000320,PROD0009,SUP011,WH04,28-11-2025,11-12-2025,12-12-2025,538,538,31.9,17162.2,Delivered,1
PO000321,PROD0009,SUP011,WH04,29-12-2025,11-01-2026,12-01-2026,538,538,31.9,17162.2,Delivered,1
PO000322,PROD0009,SUP011,WH04,30-12-2025,12-01-2026,14-01-2026,538,538,31.9,17162.2,Delivered,2
PO000323,PROD0009,SUP011,WH04,31-12-2025,13-01-2026,13-01-2026,538,538,31.9,17162.2,Delivered,0
PO000324,PROD0010,SUP018,WH02,01-01-2025,11-01-2025,13-01-2025,479,479,29.63,14192.77,Delivered,2
PO000325,PROD0010,SUP018,WH02,12-02-2025,22-02-2025,23-02-2025,479,479,29.63,14192.77,Delivered,1
PO000326,PROD0010,SUP018,WH02,22-03-2025,01-04-2025,02-04-2025,479,479,29.63,14192.77,Delivered,1
PO000327,PROD0010,SUP018,WH02,25-04-2025,05-05-2025,06-05-2025,479,479,29.63,14192.77,Delivered,1
PO000328,PROD0010,SUP018,WH02,24-05-2025,03-06-2025,03-06-2025,479,479,29.63,14192.77,Delivered,0
PO000329,PROD0010,SUP018,WH02,17-06-2025,27-06-2025,29-06-2025,479,479,29.63,14192.77,Delivered,2
PO000330,PROD0010,SUP018,WH02,12-07-2025,22-07-2025,31-07-2025,479,479,29.63,14192.77,Delivered,9
PO000331,PROD0010,SUP018,WH02,19-08-2025,29-08-2025,31-08-2025,479,479,29.63,14192.77,Delivered,2
PO000332,PROD0010,SUP018,WH02,19-09-2025,29-09-2025,02-10-2025,479,479,29.63,14192.77,Delivered,3
PO000333,PROD0010,SUP018,WH02,26-10-2025,05-11-2025,07-11-2025,479,479,29.63,14192.77,Delivered,2
PO000334,PROD0010,SUP018,WH02,07-12-2025,17-12-2025,19-12-2025,479,479,29.63,14192.77,Delivered,2
PO000335,PROD0010,SUP018,WH03,06-01-2025,16-01-2025,18-01-2025,510,510,29.63,15111.3,Delivered,2
PO000336,PROD0010,SUP018,WH03,18-02-2025,28-02-2025,02-03-2025,510,510,29.63,15111.3,Delivered,2
PO000337,PROD0010,SUP018,WH03,21-03-2025,31-03-2025,02-04-2025,510,510,29.63,15111.3,Delivered,2
PO000338,PROD0010,SUP018,WH03,22-04-2025,02-05-2025,03-05-2025,510,510,29.63,15111.3,Delivered,1
PO000339,PROD0010,SUP018,WH03,20-05-2025,30-05-2025,31-05-2025,510,510,29.63,15111.3,Delivered,1
PO000340,PROD0010,SUP018,WH03,13-06-2025,23-06-2025,25-06-2025,510,510,29.63,15111.3,Delivered,2
PO000341,PROD0010,SUP018,WH03,10-07-2025,20-07-2025,20-07-2025,510,510,29.63,15111.3,Delivered,0
PO000342,PROD0010,SUP018,WH03,12-08-2025,22-08-2025,23-08-2025,510,510,29.63,15111.3,Delivered,1
PO000343,PROD0010,SUP018,WH03,16-09-2025,26-09-2025,27-09-2025,510,510,29.63,15111.3,Delivered,1
PO000344,PROD0010,SUP018,WH03,21-10-2025,31-10-2025,31-10-2025,510,510,29.63,15111.3,Delivered,0
PO000345,PROD0010,SUP018,WH03,03-12-2025,13-12-2025,14-12-2025,510,510,29.63,15111.3,Delivered,1
PO000346,PROD0011,SUP014,WH04,08-01-2025,15-01-2025,16-01-2025,498,498,74.81,37255.38,Delivered,1
PO000347,PROD0011,SUP014,WH04,17-02-2025,24-02-2025,08-03-2025,498,498,74.81,37255.38,Delivered,12
PO000348,PROD0011,SUP014,WH04,08-04-2025,15-04-2025,19-04-2025,498,498,74.81,37255.38,Delivered,4
PO000349,PROD0011,SUP014,WH04,19-05-2025,26-05-2025,04-06-2025,498,498,74.81,37255.38,Delivered,9
PO000350,PROD0011,SUP014,WH04,01-07-2025,08-07-2025,08-07-2025,498,498,74.81,37255.38,Delivered,0
PO000351,PROD0011,SUP014,WH04,07-08-2025,14-08-2025,16-08-2025,498,498,74.81,37255.38,Delivered,2
PO000352,PROD0011,SUP014,WH04,12-09-2025,19-09-2025,21-09-2025,498,498,74.81,37255.38,Delivered,2
PO000353,PROD0011,SUP014,WH04,18-10-2025,25-10-2025,27-10-2025,498,498,74.81,37255.38,Delivered,2
PO000354,PROD0011,SUP014,WH04,11-11-2025,18-11-2025,18-11-2025,498,498,74.81,37255.38,Delivered,0
PO000355,PROD0011,SUP014,WH04,02-12-2025,09-12-2025,10-12-2025,498,498,74.81,37255.38,Delivered,1
PO000356,PROD0011,SUP014,WH04,23-12-2025,30-12-2025,30-12-2025,498,498,74.81,37255.38,Delivered,0
PO000357,PROD0011,SUP014,WH01,08-01-2025,15-01-2025,16-01-2025,647,647,74.81,48402.07,Delivered,1
PO000358,PROD0011,SUP014,WH01,17-02-2025,24-02-2025,04-03-2025,647,647,74.81,48402.07,Delivered,8
PO000359,PROD0011,SUP014,WH01,02-04-2025,09-04-2025,11-04-2025,647,647,74.81,48402.07,Delivered,2
PO000360,PROD0011,SUP014,WH01,12-05-2025,19-05-2025,19-05-2025,647,647,74.81,48402.07,Delivered,0
PO000361,PROD0011,SUP014,WH01,17-06-2025,24-06-2025,26-06-2025,647,647,74.81,48402.07,Delivered,2
PO000362,PROD0011,SUP014,WH01,23-07-2025,30-07-2025,31-07-2025,647,647,74.81,48402.07,Delivered,1
PO000363,PROD0011,SUP014,WH01,24-08-2025,31-08-2025,01-09-2025,647,647,74.81,48402.07,Delivered,1
PO000364,PROD0011,SUP014,WH01,24-09-2025,01-10-2025,02-10-2025,647,647,74.81,48402.07,Delivered,1
PO000365,PROD0011,SUP014,WH01,23-10-2025,30-10-2025,31-10-2025,647,647,74.81,48402.07,Delivered,1
PO000366,PROD0011,SUP014,WH01,18-11-2025,25-11-2025,26-11-2025,647,647,74.81,48402.07,Delivered,1
PO000367,PROD0011,SUP014,WH01,09-12-2025,16-12-2025,25-12-2025,647,575,74.81,48402.07,Partial - Defect/Shortage,9
PO000368,PROD0012,SUP016,WH04,05-01-2025,10-01-2025,10-01-2025,347,347,26.53,9205.91,Delivered,0
PO000369,PROD0012,SUP016,WH04,19-02-2025,24-02-2025,25-02-2025,347,347,26.53,9205.91,Delivered,1
PO000370,PROD0012,SUP016,WH04,25-03-2025,30-03-2025,31-03-2025,347,347,26.53,9205.91,Delivered,1
PO000371,PROD0012,SUP016,WH04,21-04-2025,26-04-2025,26-04-2025,347,347,26.53,9205.91,Delivered,0
PO000372,PROD0012,SUP016,WH04,17-05-2025,22-05-2025,24-05-2025,347,347,26.53,9205.91,Delivered,2
PO000373,PROD0012,SUP016,WH04,15-06-2025,20-06-2025,20-06-2025,347,347,26.53,9205.91,Delivered,0
PO000374,PROD0012,SUP016,WH04,12-07-2025,17-07-2025,19-07-2025,347,347,26.53,9205.91,Delivered,2
PO000375,PROD0012,SUP016,WH04,17-08-2025,22-08-2025,23-08-2025,347,347,26.53,9205.91,Delivered,1
PO000376,PROD0012,SUP016,WH04,19-09-2025,24-09-2025,26-09-2025,347,347,26.53,9205.91,Delivered,2
PO000377,PROD0012,SUP016,WH04,27-10-2025,01-11-2025,03-11-2025,347,347,26.53,9205.91,Delivered,2
PO000378,PROD0012,SUP016,WH04,09-12-2025,14-12-2025,14-12-2025,347,347,26.53,9205.91,Delivered,0
PO000379,PROD0012,SUP016,WH01,02-01-2025,07-01-2025,08-01-2025,376,376,26.53,9975.28,Delivered,1
PO000380,PROD0012,SUP016,WH01,14-02-2025,19-02-2025,19-02-2025,376,376,26.53,9975.28,Delivered,0
PO000381,PROD0012,SUP016,WH01,23-03-2025,28-03-2025,28-03-2025,376,376,26.53,9975.28,Delivered,0
PO000382,PROD0012,SUP016,WH01,21-04-2025,26-04-2025,27-04-2025,376,376,26.53,9975.28,Delivered,1
PO000383,PROD0012,SUP016,WH01,17-05-2025,22-05-2025,22-05-2025,376,376,26.53,9975.28,Delivered,0
PO000384,PROD0012,SUP016,WH01,12-06-2025,17-06-2025,17-06-2025,376,376,26.53,9975.28,Delivered,0
PO000385,PROD0012,SUP016,WH01,10-07-2025,15-07-2025,15-07-2025,376,376,26.53,9975.28,Delivered,0
PO000386,PROD0012,SUP016,WH01,08-08-2025,13-08-2025,15-08-2025,376,376,26.53,9975.28,Delivered,2
PO000387,PROD0012,SUP016,WH01,09-09-2025,14-09-2025,16-09-2025,376,376,26.53,9975.28,Delivered,2
PO000388,PROD0012,SUP016,WH01,17-10-2025,22-10-2025,22-10-2025,376,376,26.53,9975.28,Delivered,0
PO000389,PROD0012,SUP016,WH01,29-11-2025,04-12-2025,05-12-2025,376,376,26.53,9975.28,Delivered,1
PO000390,PROD0013,SUP001,WH04,05-01-2025,21-01-2025,22-01-2025,507,507,38.74,19641.18,Delivered,1
PO000391,PROD0013,SUP001,WH04,13-02-2025,01-03-2025,02-03-2025,507,446,38.74,19641.18,Partial - Defect/Shortage,1
PO000392,PROD0013,SUP001,WH04,16-03-2025,01-04-2025,03-04-2025,507,507,38.74,19641.18,Delivered,2
PO000393,PROD0013,SUP001,WH04,15-04-2025,01-05-2025,02-05-2025,507,507,38.74,19641.18,Delivered,1
PO000394,PROD0013,SUP001,WH04,13-05-2025,29-05-2025,30-05-2025,507,507,38.74,19641.18,Delivered,1
PO000395,PROD0013,SUP001,WH04,17-06-2025,03-07-2025,13-07-2025,507,507,38.74,19641.18,Delivered,10
PO000396,PROD0013,SUP001,WH04,04-08-2025,20-08-2025,21-08-2025,507,507,38.74,19641.18,Delivered,1
PO000397,PROD0013,SUP001,WH04,05-09-2025,21-09-2025,21-09-2025,507,507,38.74,19641.18,Delivered,0
PO000398,PROD0013,SUP001,WH04,02-10-2025,18-10-2025,19-10-2025,507,507,38.74,19641.18,Delivered,1
PO000399,PROD0013,SUP001,WH04,02-11-2025,18-11-2025,18-11-2025,507,507,38.74,19641.18,Delivered,0
PO000400,PROD0013,SUP001,WH04,04-12-2025,20-12-2025,21-12-2025,507,507,38.74,19641.18,Delivered,1
PO000401,PROD0013,SUP001,WH01,09-01-2025,25-01-2025,25-01-2025,391,391,38.74,15147.34,Delivered,0
PO000402,PROD0013,SUP001,WH01,16-02-2025,04-03-2025,05-03-2025,391,391,38.74,15147.34,Delivered,1
PO000403,PROD0013,SUP001,WH01,22-03-2025,07-04-2025,09-04-2025,391,391,38.74,15147.34,Delivered,2
PO000404,PROD0013,SUP001,WH01,21-04-2025,07-05-2025,08-05-2025,391,391,38.74,15147.34,Delivered,1
PO000405,PROD0013,SUP001,WH01,21-05-2025,06-06-2025,07-06-2025,391,391,38.74,15147.34,Delivered,1
PO000406,PROD0013,SUP001,WH01,24-06-2025,10-07-2025,19-07-2025,391,391,38.74,15147.34,Delivered,9
PO000407,PROD0013,SUP001,WH01,06-08-2025,22-08-2025,22-08-2025,391,391,38.74,15147.34,Delivered,0
PO000408,PROD0013,SUP001,WH01,03-09-2025,19-09-2025,24-09-2025,391,391,38.74,15147.34,Delivered,5
PO000409,PROD0013,SUP001,WH01,06-10-2025,22-10-2025,22-10-2025,391,391,38.74,15147.34,Delivered,0
PO000410,PROD0013,SUP001,WH01,08-11-2025,24-11-2025,24-11-2025,391,391,38.74,15147.34,Delivered,0
PO000411,PROD0013,SUP001,WH01,10-12-2025,26-12-2025,28-12-2025,391,391,38.74,15147.34,Delivered,2
PO000412,PROD0013,SUP001,WH02,03-01-2025,19-01-2025,19-01-2025,513,513,38.74,19873.62,Delivered,0
PO000413,PROD0013,SUP001,WH02,16-02-2025,04-03-2025,06-03-2025,513,513,38.74,19873.62,Delivered,2
PO000414,PROD0013,SUP001,WH02,23-03-2025,08-04-2025,10-04-2025,513,513,38.74,19873.62,Delivered,2
PO000415,PROD0013,SUP001,WH02,23-04-2025,09-05-2025,09-05-2025,513,495,38.74,19873.62,Partial - Defect/Shortage,0
PO000416,PROD0013,SUP001,WH02,19-05-2025,04-06-2025,05-06-2025,513,462,38.74,19873.62,Partial - Defect/Shortage,1
PO000417,PROD0013,SUP001,WH02,15-06-2025,01-07-2025,01-07-2025,513,513,38.74,19873.62,Delivered,0
PO000418,PROD0013,SUP001,WH02,20-07-2025,05-08-2025,18-08-2025,513,513,38.74,19873.62,Delivered,13
PO000419,PROD0013,SUP001,WH02,01-09-2025,17-09-2025,18-09-2025,513,513,38.74,19873.62,Delivered,1
PO000420,PROD0013,SUP001,WH02,03-10-2025,19-10-2025,21-10-2025,513,513,38.74,19873.62,Delivered,2
PO000421,PROD0013,SUP001,WH02,03-11-2025,19-11-2025,19-11-2025,513,513,38.74,19873.62,Delivered,0
PO000422,PROD0013,SUP001,WH02,05-12-2025,21-12-2025,22-12-2025,513,513,38.74,19873.62,Delivered,1
PO000423,PROD0014,SUP017,WH03,04-01-2025,12-01-2025,13-01-2025,377,377,54.4,20508.8,Delivered,1
PO000424,PROD0014,SUP017,WH03,15-02-2025,23-02-2025,23-02-2025,377,377,54.4,20508.8,Delivered,0
PO000425,PROD0014,SUP017,WH03,22-03-2025,30-03-2025,01-04-2025,377,377,54.4,20508.8,Delivered,2
PO000426,PROD0014,SUP017,WH03,22-04-2025,30-04-2025,01-05-2025,377,377,54.4,20508.8,Delivered,1
PO000427,PROD0014,SUP017,WH03,19-05-2025,27-05-2025,29-05-2025,377,377,54.4,20508.8,Delivered,2
PO000428,PROD0014,SUP017,WH03,15-06-2025,23-06-2025,25-06-2025,377,377,54.4,20508.8,Delivered,2
PO000429,PROD0014,SUP017,WH03,13-07-2025,21-07-2025,27-07-2025,377,377,54.4,20508.8,Delivered,6
PO000430,PROD0014,SUP017,WH03,16-08-2025,24-08-2025,25-08-2025,377,377,54.4,20508.8,Delivered,1
PO000431,PROD0014,SUP017,WH03,17-09-2025,25-09-2025,25-09-2025,377,377,54.4,20508.8,Delivered,0
PO000432,PROD0014,SUP017,WH03,23-10-2025,31-10-2025,02-11-2025,377,377,54.4,20508.8,Delivered,2
PO000433,PROD0014,SUP017,WH03,05-12-2025,13-12-2025,15-12-2025,377,377,54.4,20508.8,Delivered,2
PO000434,PROD0014,SUP017,WH04,05-01-2025,13-01-2025,14-01-2025,303,303,54.4,16483.2,Delivered,1
PO000435,PROD0014,SUP017,WH04,15-02-2025,23-02-2025,25-02-2025,303,303,54.4,16483.2,Delivered,2
PO000436,PROD0014,SUP017,WH04,23-03-2025,31-03-2025,02-04-2025,303,303,54.4,16483.2,Delivered,2
PO000437,PROD0014,SUP017,WH04,24-04-2025,02-05-2025,03-05-2025,303,303,54.4,16483.2,Delivered,1
PO000438,PROD0014,SUP017,WH04,21-05-2025,29-05-2025,31-05-2025,303,303,54.4,16483.2,Delivered,2
PO000439,PROD0014,SUP017,WH04,17-06-2025,25-06-2025,25-06-2025,303,303,54.4,16483.2,Delivered,0
PO000440,PROD0014,SUP017,WH04,13-07-2025,21-07-2025,30-07-2025,303,303,54.4,16483.2,Delivered,9
PO000441,PROD0014,SUP017,WH04,20-08-2025,28-08-2025,30-08-2025,303,303,54.4,16483.2,Delivered,2
PO000442,PROD0014,SUP017,WH04,25-09-2025,03-10-2025,06-10-2025,303,303,54.4,16483.2,Delivered,3
PO000443,PROD0014,SUP017,WH04,05-11-2025,13-11-2025,13-11-2025,303,303,54.4,16483.2,Delivered,0
PO000444,PROD0014,SUP017,WH04,15-12-2025,23-12-2025,24-12-2025,303,303,54.4,16483.2,Delivered,1
PO000445,PROD0015,SUP011,WH01,01-01-2025,14-01-2025,14-01-2025,734,734,21.1,15487.4,Delivered,0
PO000446,PROD0015,SUP011,WH01,07-02-2025,20-02-2025,02-03-2025,734,734,21.1,15487.4,Delivered,10
PO000447,PROD0015,SUP011,WH01,21-03-2025,03-04-2025,04-04-2025,734,734,21.1,15487.4,Delivered,1
PO000448,PROD0015,SUP011,WH01,18-04-2025,01-05-2025,02-05-2025,734,734,21.1,15487.4,Delivered,1
